库的数据列NHG202501.AGF

202501 Glasses from Hubei New Huaguang Information Materials Co.,Ltd

玻璃总数: 531
标准玻璃       : 528
首选玻璃      : 0
废弃玻璃       : 3
特殊玻璃        : 0
熔炼玻璃           : 0

Name                	Stat	        Nd	        Vd	      dPgF	   密度	 熔炼	成本	  CR	  FR	  SR	  AR	  PR	λ最小	λ最大	       TCE	            D0	            D1	            D2	            E0	            E1	           Ltk	    公式
S-QK3L              	标准	  1.487487	 70.393467	  0.003700	  2.480000	    1	22.5	 1.0	   ?	 3.0	 1.0	 1.0	  0.280000	  2.400000	  8.800000	  -8.43000E-06	   1.76000E-08	  -1.61000E-11	   4.36000E-07	  -4.66000E-11	   1.20000E-01	     Schott	A0	   2.189547990E+00	A1	  -9.656346020E-03	A2	   8.307519050E-03	A3	   3.656724970E-04	A4	  -3.547229300E-05	A5	   1.875645840E-06	environmentally improved optical glass
H-QK3L              	标准	  1.487487	 70.393467	  0.003700	  2.480000	    1	22.5	 1.0	   ?	 3.0	 1.0	 1.0	  0.280000	  2.400000	  8.800000	  -8.43000E-06	   1.76000E-08	  -1.61000E-11	   4.36000E-07	  -4.66000E-11	   1.20000E-01	     Schott	A0	   2.189547990E+00	A1	  -9.656346020E-03	A2	   8.307519050E-03	A3	   3.656724970E-04	A4	  -3.547229300E-05	A5	   1.875645840E-06	environmentally improved optical glass
S-PK60              	标准	  1.593492	 66.987879	  0.003900	  3.270000	    3	125.0	 1.0	   ?	 1.0	 1.0	 2.0	  0.280000	  2.400000	  8.700000	  -7.70000E-06	   8.43000E-09	  -1.72000E-11	   2.66000E-07	   1.07000E-10	   2.75000E-01	     Schott	A0	   2.505409100E+00	A1	  -1.037389280E-02	A2	   1.206961350E-02	A3	   3.483947250E-04	A4	  -2.403063610E-05	A5	   1.239240950E-06	environmentally improved optical glass
H-PK60              	标准	  1.593492	 66.987879	  0.003900	  3.270000	    3	125.0	 1.0	   ?	 1.0	 1.0	 2.0	  0.280000	  2.400000	  8.700000	  -7.70000E-06	   8.43000E-09	  -1.72000E-11	   2.66000E-07	   1.07000E-10	   2.75000E-01	     Schott	A0	   2.505409100E+00	A1	  -1.037389280E-02	A2	   1.206961350E-02	A3	   3.483947250E-04	A4	  -2.403063610E-05	A5	   1.239240950E-06	environmentally improved optical glass
S-PK62A             	标准	  1.617996	 63.356702	  0.001200	  3.530000	    1	75.0	 1.0	   ?	 2.0	 1.0	 2.0	  0.290000	  2.400000	  9.400000	  -9.02000E-06	   9.55000E-09	  -2.00000E-11	   3.79000E-07	   3.28000E-11	   2.20000E-01	     Schott	A0	   2.579785920E+00	A1	  -9.524728970E-03	A2	   1.263015040E-02	A3	   8.065464090E-04	A4	  -9.533883890E-05	A5	   5.379750110E-06	environmentally improved optical glass
H-PK62A             	标准	  1.617996	 63.356702	  0.001200	  3.530000	    1	75.0	 1.0	   ?	 2.0	 1.0	 2.0	  0.290000	  2.400000	  9.400000	  -9.02000E-06	   9.55000E-09	  -2.00000E-11	   3.79000E-07	   3.28000E-11	   2.20000E-01	     Schott	A0	   2.579785920E+00	A1	  -9.524728970E-03	A2	   1.263015040E-02	A3	   8.065464090E-04	A4	  -9.533883890E-05	A5	   5.379750110E-06	environmentally improved optical glass
S-PK63              	标准	  1.603001	 65.452382	  0.002300	  3.640000	    1	82.5	 1.0	   ?	 1.0	 2.0	 2.0	  0.280000	  2.400000	  9.300000	  -1.10000E-05	   1.08000E-08	  -2.38000E-11	   2.86000E-07	   3.72000E-10	   2.46000E-01	     Schott	A0	   2.534035120E+00	A1	  -1.008403310E-02	A2	   1.240876340E-02	A3	   4.772016130E-04	A4	  -4.352077090E-05	A5	   2.380507400E-06	environmentally improved optical glass
H-PK63              	标准	  1.603001	 65.452382	  0.002300	  3.640000	    1	82.5	 1.0	   ?	 1.0	 2.0	 2.0	  0.280000	  2.400000	  9.300000	  -1.10000E-05	   1.08000E-08	  -2.38000E-11	   2.86000E-07	   3.72000E-10	   2.46000E-01	     Schott	A0	   2.534035120E+00	A1	  -1.008403310E-02	A2	   1.240876340E-02	A3	   4.772016130E-04	A4	  -4.352077090E-05	A5	   2.380507400E-06	environmentally improved optical glass
S-PK65              	标准	  1.619964	 63.926917	  0.004500	  3.520000	    1	92.5	 1.0	   ?	 3.0	 1.0	 2.0	  0.300000	  2.400000	 10.300000	  -1.00000E-05	   9.01000E-09	  -2.64000E-11	   3.58000E-07	   1.03000E-10	   2.54000E-01	     Schott	A0	   2.585457470E+00	A1	  -9.529049740E-03	A2	   1.366026280E-02	A3	   3.415510590E-04	A4	  -1.529974030E-05	A5	   7.305792960E-07	environmentally improved optical glass
H-PK65              	标准	  1.619964	 63.926917	  0.004500	  3.520000	    1	92.5	 1.0	   ?	 3.0	 1.0	 2.0	  0.300000	  2.400000	 10.300000	  -1.00000E-05	   9.01000E-09	  -2.64000E-11	   3.58000E-07	   1.03000E-10	   2.54000E-01	     Schott	A0	   2.585457470E+00	A1	  -9.529049740E-03	A2	   1.366026280E-02	A3	   3.415510590E-04	A4	  -1.529974030E-05	A5	   7.305792960E-07	environmentally improved optical glass
