库的数据列CDGM-ZEMAX202409.AGF

Updated Sep 2024

玻璃总数: 341
标准玻璃       : 241
首选玻璃      : 60
废弃玻璃       : 40
特殊玻璃        : 0
熔炼玻璃           : 0

Name                	Stat	        Nd	        Vd	      dPgF	   密度	 熔炼	成本	  CR	  FR	  SR	  AR	  PR	λ最小	λ最大	       TCE	            D0	            D1	            D2	            E0	            E1	           Ltk	    公式
H-ZPK1A             	首选	  1.618000	 63.392702	  0.005400	  3.610000	    1	 7.0	 1.0	   ?	   ?	   ?	   ?	  0.302000	  2.325000	  9.900000	  -1.09000E-05	   1.14000E-08	  -4.44000E-11	   4.52000E-07	   3.49000E-10	   1.59000E-01	 Sellmeier1	K1	   9.440494980E-01	L1	   1.090357620E+02	K2	   1.050171220E+00	L2	   1.329037540E-02	K3	   5.275687090E-01	L3	   7.414629680E-04	                    
H-ZPK2A             	首选	  1.603001	 65.459620	  0.006500	  3.500000	    1	 8.4	 1.0	   ?	   ?	   ?	   ?	  0.365000	  1.014000	  9.300000	  -1.22000E-05	   1.14000E-08	  -2.20000E-11	   4.82000E-07	   3.10000E-10	   6.80000E-02	     Schott	A0	   2.530731920E+00	A1	  -8.344299100E-03	A2	   1.465518450E-02	A3	  -2.166473890E-04	A4	   5.355253890E-05	A5	  -2.461582630E-06	                    
H-ZPK3              	标准	  1.593490	 67.285372	  0.005700	  3.360000	    4	13.8	 3.0	   ?	   ?	   ?	   ?	  0.302000	  2.325000	  9.600000	  -8.45000E-06	   1.00000E-08	  -1.93000E-11	   3.72000E-07	   2.45000E-10	   1.81000E-01	 Sellmeier1	K1	   8.145453670E-01	L1	   3.536454130E-03	K2	   1.105589000E+00	L2	   1.112513570E+02	K3	   6.901024160E-01	L3	   1.418652710E-02	                    
H-ZPK5              	首选	  1.592800	 68.342024	  0.015400	  4.290000	    1	 7.2	 1.0	   ?	   ?	   ?	   ?	  0.302000	  2.325000	 12.400000	  -2.01000E-05	   4.05000E-09	  -1.52000E-11	   4.00000E-07	   1.43000E-10	   1.92000E-01	 Sellmeier1	K1	   2.595629340E-01	L1	   1.962318690E-02	K2	   1.241319690E+00	L2	   6.196699590E-03	K3	   7.872373900E-01	L3	   1.237534440E+02	                    
H-ZPK7              	首选	  1.569070	 71.304254	  0.020000	  4.360000	    1	16.9	 1.0	   ?	   ?	   ?	   ?	  0.302000	  2.325000	 13.400000	  -2.47000E-05	  -2.21000E-09	   5.20000E-12	   4.58000E-07	   5.69000E-10	   8.20000E-02	 Sellmeier1	K1	   7.254005320E-01	L1	   2.969837830E-03	K2	   7.037676610E-01	L2	   1.343426400E-02	K3	   7.722831400E-01	L3	   1.352117110E+02	                    
H-BAK1              	标准	  1.530280	 60.466139	  0.000000	  2.740000	    4	 6.8	 1.0	   ?	   ?	   ?	   ?	  0.302000	  2.325000	  7.300000	  -8.49000E-07	   1.79000E-08	  -4.72000E-11	   4.45000E-07	   6.36000E-10	   2.03000E-01	 Sellmeier1	K1	   6.859846130E-01	L1	   1.549344940E-02	K2	   9.016774690E-01	L2	   1.065887310E+02	K3	   6.224291670E-01	L3	   2.226700160E-03	                    
H-BAK2              	标准	  1.539960	 59.724182	  0.000400	  2.840000	    4	 2.4	   ?	   ?	   ?	   ?	   ?	  0.302000	  2.325000	  8.000000	  -1.82000E-06	   1.82000E-08	  -4.21000E-11	   4.70000E-07	   1.02000E-10	   2.09000E-01	 Sellmeier1	K1	   6.183892230E-01	L1	   1.746538250E-03	K2	   7.184003060E-01	L2	   1.581129670E-02	K3	   1.074514660E+00	L3	   1.265847880E+02	                    
H-BAK3              	标准	  1.546780	 62.776077	 -0.001400	  2.840000	    4	 3.1	 1.0	   ?	   ?	   ?	   ?	  0.302000	  2.325000	  6.200000	   2.04000E-06	   1.91000E-08	  -3.23000E-11	   4.56000E-07	   2.05000E-10	   1.76000E-01	 Sellmeier1	K1	   6.351285800E-01	L1	   2.554070220E-03	K2	   9.208397630E-01	L2	   9.290650950E+01	K3	   7.246543260E-01	L3	   1.435801460E-02	                    
H-BAK4              	标准	  1.552480	 63.365490	 -0.000900	  2.900000	    3	 2.9	 2.0	   ?	   ?	   ?	   ?	  0.302000	  2.325000	  6.100000	   9.33000E-07	   2.01000E-08	  -2.04000E-11	   3.94000E-07	   2.14000E-10	   1.58000E-01	 Sellmeier1	K1	   5.592794570E-01	L1	   1.727562700E-03	K2	   9.852864980E-01	L2	   9.786733140E+01	K3	   8.180594610E-01	L3	   1.359299570E-02	                    
H-BAK5              	标准	  1.560690	 58.344731	 -0.000700	  3.010000	    4	 3.3	 1.0	   ?	   ?	   ?	   ?	  0.302000	  2.325000	  7.600000	   1.40000E-07	   1.75000E-08	  -3.27000E-11	   5.66000E-07	   4.64000E-10	   1.60000E-01	 Sellmeier1	K1	   8.580859030E-01	L1	   1.010188710E+02	K2	   3.800702900E-01	L2	   2.036774950E-02	K3	   1.017875470E+00	L3	   5.645158900E-03	                    
H-BAK6              	标准	  1.563880	 60.764747	 -0.000600	  3.050000	    3	 2.2	   ?	   ?	   ?	   ?	   ?	  0.302000	  2.325000	  6.000000	   1.02000E-06	   1.71000E-08	  -1.32000E-11	   4.20000E-07	   2.66000E-10	   2.09000E-01	 Sellmeier1	K1	   8.139848790E-01	L1	   3.923984030E-03	K2	   5.957340770E-01	L2	   1.649000150E-02	K3	   1.007043010E+00	L3	   1.076658010E+02	                    
H-BAK7              	首选	  1.568830	 56.041308	 -0.000700	  2.830000	    1	 1.0	 2.0	   ?	   ?	   ?	   ?	  0.365000	  2.325000	  7.200000	   6.07000E-07	   1.74000E-08	  -3.75000E-11	   5.69000E-07	   2.67000E-10	   1.88000E-01	 Sellmeier1	K1	   6.594697410E-01	L1	   7.660096350E-04	K2	   7.621967000E-01	L2	   1.774034020E-02	K3	   1.199358350E+00	L3	   1.299751030E+02	                    
H-BAK7GT            	首选	  1.568830	 56.041308	 -0.000700	  2.830000	    1	 2.3	 2.0	   ?	   ?	   ?	   ?	  0.365000	  2.325000	  7.200000	   6.07000E-07	   1.74000E-08	  -3.75000E-11	   5.69000E-07	   2.67000E-10	   1.88000E-01	 Sellmeier1	K1	   6.594697410E-01	L1	   7.660096350E-04	K2	   7.621967000E-01	L2	   1.774034020E-02	K3	   1.199358350E+00	L3	   1.299751030E+02	                    
H-BAK8              	标准	  1.572500	 57.486797	 -0.001000	  3.180000	    3	 2.5	 2.0	   ?	   ?	   ?	   ?	  0.302000	  2.325000	  7.400000	   6.29000E-08	   1.64000E-08	  -1.82000E-11	   4.71000E-07	   4.87000E-10	   2.23000E-01	 Sellmeier1	K1	   8.451015060E-01	L1	   1.002981960E+02	K2	   1.014524660E+00	L2	   5.552418480E-03	K3	   4.185184740E-01	L3	   2.022807960E-02	                    
H-ZK1               	标准	  1.568880	 62.956990	 -0.001100	  3.060000	    4	 4.6	   ?	   ?	   ?	   ?	   ?	  0.302000	  2.325000	  6.100000	   0.00000E+00	   0.00000E+00	   0.00000E+00	   0.00000E+00	   0.00000E+00	   0.00000E+00	 Sellmeier1	K1	   1.061315550E+00	L1	   5.436665830E-03	K2	   3.657401680E-01	L2	   1.876591480E-02	K3	   1.034667560E+00	L3	   9.751697020E+01	                    
H-ZK2               	标准	  1.583130	 59.460082	 -0.001600	  3.240000	    4	 3.1	 2.0	   ?	   ?	   ?	   ?	  0.302000	  2.325000	  6.100000	   2.23000E-06	   2.61000E-08	  -7.02000E-11	   4.76000E-07	  -6.76000E-10	   1.84000E-01	 Sellmeier1	K1	   4.274426990E-01	L1	   1.917551390E-02	K2	   9.070236460E-01	L2	   9.463555690E+01	K3	   1.040120090E+00	L3	   5.526194490E-03	                    
H-ZK3               	首选	  1.589130	 61.253571	 -0.001700	  3.260000	    1	 1.1	 1.0	   ?	   ?	   ?	   ?	  0.302000	  2.325000	  5.200000	   2.45000E-06	   1.77000E-08	  -3.70000E-11	   4.28000E-07	   6.83000E-10	   1.55000E-01	 Sellmeier1	K1	   8.556783200E-01	L1	   4.417342840E-03	K2	   8.977787080E-01	L2	   8.960457980E+01	K3	   6.317305860E-01	L3	   1.580417900E-02	                    
H-ZK3A              	首选	  1.589130	 61.253100	 -0.001300	  3.310000	    1	 1.0	 3.0	   ?	   ?	   ?	   ?	  0.302000	  2.325000	  5.500000	   2.05000E-06	   1.93000E-08	  -2.79000E-11	   4.34000E-07	   4.29000E-11	   1.65000E-01	 Sellmeier1	K1	   9.643528450E-01	L1	   9.488950420E+01	K2	   7.748996600E-01	L2	   1.498541300E-02	K3	   7.126631980E-01	L3	   2.944233810E-03	                    
